,id,lot_front,lot_area,overall_qual,age,remod_age,exter_qual,bsmt_qual,heating_qc,total_bsmt_sf,1st_flr_sf,gr_liv_area,kitchen_qual,garage_finish,fireplace_qu,total_bsmt_sf_class,neighborhood_class,gr_liv_area_class,sale_price,garage_area,bsmtfin_sf1,tot_rms_abv_grd
1753,2126,70.0,16561,5,11,11,3,4,5,1097.0,1097,1097,3,1,0,0,0,0,147900.0,242.0,549.0,6
1754,898,56.0,4060,5,87,59,3,2,5,864.0,864,864,3,0,0,0,0,0,99900.0,0.0,0.0,4
1755,1048,24.0,2308,6,33,33,3,4,4,855.0,855,1456,3,2,0,0,0,0,143000.0,460.0,286.0,7
1756,2676,52.0,6240,6,72,56,3,3,3,816.0,816,1176,3,1,4,0,0,0,114500.0,528.0,0.0,6
1757,2498,69.05520046484602,8789,5,39,39,3,3,3,912.0,941,941,3,1,1,0,0,0,129200.0,288.0,659.0,6
1758,1560,64.0,5587,8,0,0,5,5,5,1600.0,1652,1652,4,3,4,0,0,0,392500.0,482.0,1480.0,5
1759,296,66.0,9042,7,69,4,5,3,5,1152.0,1188,2340,4,2,4,0,0,0,266500.0,252.0,275.0,9
1760,354,57.0,8923,7,11,11,4,4,4,384.0,751,1382,3,3,3,0,0,0,177500.0,396.0,189.0,7
1761,970,75.0,12518,5,41,41,3,3,4,1008.0,1008,1008,4,1,0,0,0,0,139500.0,384.0,532.0,6
1762,884,85.0,11069,6,2,2,4,4,5,608.0,608,1396,4,3,4,0,0,0,170000.0,440.0,0.0,6
1763,1894,80.0,8800,6,43,10,3,3,5,845.0,845,2154,3,2,4,0,0,0,224500.0,539.0,414.0,8
1764,450,96.0,13262,8,6,5,4,4,5,1082.0,1105,2400,4,3,4,0,1,0,290000.0,730.0,0.0,10
1765,2031,69.05520046484602,7758,7,76,57,3,3,5,1040.0,1226,1818,3,1,3,0,0,0,169500.0,240.0,224.0,7
1766,949,43.0,12118,7,5,4,4,5,5,1710.0,1710,1710,4,3,4,1,0,0,240000.0,550.0,0.0,7
1767,1907,80.0,9600,5,52,52,3,3,5,1078.0,1150,1150,3,3,0,0,0,0,144000.0,288.0,368.0,6
1768,1906,100.0,9500,6,43,29,3,3,3,816.0,1127,1977,3,2,3,0,0,0,165000.0,540.0,442.0,9
1769,549,50.0,7175,6,19,18,4,4,4,1332.0,1332,1332,4,2,0,0,0,0,145000.0,542.0,0.0,5
1770,243,69.05520046484602,11200,5,46,46,3,3,5,1250.0,1298,1298,3,1,0,0,0,0,114000.0,504.0,0.0,5
1771,1697,110.0,14226,8,1,1,4,4,4,1935.0,1973,1973,4,3,4,1,1,0,395000.0,895.0,0.0,9
1772,2365,24.0,2760,6,33,33,3,3,3,525.0,525,1092,3,1,0,0,0,0,105500.0,440.0,0.0,6
1773,310,85.0,11050,8,12,11,4,4,5,1049.0,1036,1916,4,1,3,0,0,0,254900.0,741.0,615.0,8
1774,1961,60.0,7200,5,57,57,3,3,2,864.0,1238,1238,3,1,3,0,0,0,102000.0,357.0,432.0,6
1775,849,79.0,12420,7,8,8,4,4,5,944.0,944,1840,4,2,0,0,0,0,230000.0,622.0,666.0,6
1776,2018,51.0,6120,5,87,3,3,3,5,939.0,939,1513,3,1,0,0,0,0,137500.0,180.0,0.0,8
1777,1328,55.0,7111,5,80,25,4,3,3,1008.0,1143,1143,3,1,1,0,0,0,138000.0,288.0,406.0,5
1778,801,66.0,19255,6,26,26,4,4,4,520.0,1338,1338,4,1,1,0,0,0,156500.0,576.0,70.0,5
1779,400,70.0,8120,4,39,39,3,3,5,864.0,864,864,3,1,0,0,0,0,124500.0,463.0,191.0,5
1780,1650,92.0,11952,7,30,30,3,4,3,808.0,1161,1969,3,2,4,0,0,0,190000.0,534.0,0.0,8
1781,1084,43.0,3182,7,1,1,4,4,5,1266.0,1266,1266,4,3,4,0,0,0,159895.0,388.0,0.0,6
1782,1522,51.0,9842,5,87,10,3,3,5,612.0,990,2601,3,2,0,0,0,1,189000.0,621.0,0.0,8
1783,2496,69.05520046484602,8020,5,42,42,3,3,3,912.0,912,912,3,0,0,0,0,0,124000.0,0.0,644.0,6
1784,220,69.05520046484602,11341,5,53,14,3,4,3,1392.0,1392,1392,3,1,4,0,0,0,121500.0,528.0,1302.0,5
1785,1254,76.0,12436,5,51,51,3,3,2,1824.0,1824,1824,3,1,0,1,0,0,146000.0,484.0,0.0,9
1786,1443,75.0,12192,7,8,7,4,4,5,928.0,928,1823,4,2,0,0,0,0,235000.0,626.0,663.0,6
1787,2885,44.0,3842,8,2,1,4,5,5,1594.0,1646,1646,4,3,4,0,0,0,300000.0,525.0,1564.0,5
1788,2920,21.0,1936,4,36,36,3,3,4,546.0,546,1092,3,0,0,0,0,0,90500.0,0.0,0.0,5
1789,1197,74.0,13101,5,43,43,3,3,3,1728.0,1728,1728,3,1,0,1,0,0,142600.0,576.0,231.0,10
1790,848,67.0,9808,7,7,7,4,4,5,1573.0,1573,1573,4,2,0,0,0,0,227000.0,544.0,788.0,6
1791,926,69.05520046484602,8145,7,69,59,3,3,5,920.0,1240,2480,3,1,4,0,0,0,205000.0,400.0,246.0,13
1792,2158,73.0,17227,8,8,7,4,4,5,1341.0,1341,1341,4,2,3,0,0,0,246900.0,482.0,915.0,5
1793,1555,60.0,5280,4,113,58,3,1,5,173.0,825,1361,3,1,0,0,0,0,89000.0,185.0,0.0,6
1794,278,89.0,11792,4,62,60,3,3,5,744.0,792,1120,2,1,0,0,0,0,64000.0,480.0,0.0,5
1795,2522,40.0,3876,8,28,28,4,4,3,1226.0,1226,1226,4,3,3,0,0,0,170000.0,484.0,652.0,4
1796,434,107.0,13891,9,1,0,5,5,5,1734.0,1734,2822,5,2,4,1,1,1,582933.0,1020.0,0.0,12
1797,2683,50.0,6000,6,81,26,3,3,4,1103.0,1103,1103,4,1,4,0,0,0,110500.0,440.0,397.0,5
1798,2173,80.0,8240,6,47,47,3,3,4,1179.0,1179,1179,3,3,0,0,0,0,110000.0,622.0,0.0,5
1799,894,50.0,9405,5,62,1,3,3,5,698.0,698,698,3,0,0,0,0,0,118000.0,0.0,0.0,4
1800,1066,85.0,10625,7,5,4,4,4,5,998.0,1006,2046,4,2,4,0,1,0,284000.0,871.0,866.0,8
1801,1261,70.0,9247,6,46,46,3,3,5,858.0,858,1716,3,3,4,0,0,0,171000.0,490.0,319.0,8
1802,537,96.0,10628,7,5,5,4,4,5,835.0,871,1812,4,2,0,0,0,0,193000.0,478.0,0.0,8
1803,2301,69.05520046484602,11000,5,31,4,3,4,3,1090.0,1178,1178,3,1,0,0,0,0,135000.0,502.0,1090.0,6
1804,2854,54.0,9399,7,87,56,3,3,3,818.0,818,1636,4,1,4,0,0,0,167000.0,288.0,0.0,7
1805,2649,60.0,7200,4,56,56,3,3,5,576.0,864,864,3,2,0,0,0,0,105000.0,528.0,0.0,5
1806,2776,78.0,10264,7,7,7,4,4,5,1588.0,1588,1588,4,2,0,0,0,0,214000.0,472.0,1162.0,6
1807,2403,69.05520046484602,13215,8,2,2,4,4,5,1420.0,1426,1914,4,2,3,0,1,0,279000.0,746.0,994.0,9
1808,2355,81.0,10530,6,31,6,3,3,3,675.0,1109,1875,4,2,3,0,0,0,184500.0,485.0,548.0,8
1809,1983,50.0,6000,3,59,5,3,3,5,649.0,679,1183,3,1,0,0,0,0,120000.0,308.0,331.0,6
1810,547,70.0,7703,6,17,17,4,4,5,816.0,833,1730,4,2,0,0,0,0,171500.0,528.0,52.0,6
1811,1842,35.0,4251,7,1,0,4,4,5,625.0,625,1250,4,2,0,0,0,0,164700.0,528.0,0.0,5
1812,2748,88.0,12128,6,17,17,4,4,5,868.0,1313,2559,5,2,3,0,0,0,209000.0,506.0,549.0,9
1813,2425,69.05520046484602,3072,7,2,2,4,4,5,1365.0,1548,1548,4,3,3,0,0,0,225000.0,388.0,1059.0,7
1814,2837,58.0,8410,5,96,10,3,3,3,658.0,658,1184,3,0,0,0,0,0,81000.0,0.0,0.0,8
1815,2456,49.0,15218,8,0,0,4,5,5,1670.0,1670,1670,4,2,4,0,0,0,336820.0,928.0,1562.0,6
1816,2114,69.05520046484602,14364,7,19,18,4,4,5,1157.0,1180,2062,3,3,4,0,0,0,277000.0,454.0,1065.0,7
1817,1890,70.0,8680,5,47,47,3,3,3,894.0,894,894,3,1,0,0,0,0,117600.0,312.0,0.0,5
1818,621,80.0,9600,6,59,4,3,3,5,856.0,1112,1668,3,1,0,0,0,0,140000.0,271.0,120.0,6
1819,1427,91.0,11778,9,0,0,5,5,5,1751.0,1766,1766,5,3,4,1,0,0,395039.0,874.0,1153.0,8
1820,1728,59.0,15810,6,0,0,4,4,5,768.0,768,1496,4,1,0,0,0,0,181755.0,572.0,0.0,7
1821,2472,91.0,11024,7,1,0,4,4,5,1400.0,1400,1400,4,2,0,0,0,0,186800.0,612.0,0.0,6
1822,610,69.05520046484602,8970,5,44,44,3,3,3,744.0,825,2140,3,3,3,0,0,0,177500.0,549.0,388.0,7
1823,1950,60.0,10800,4,80,0,3,3,3,656.0,968,968,3,1,0,0,0,0,64500.0,216.0,0.0,5
1824,94,25.0,4835,7,6,5,4,5,5,1488.0,1488,1488,4,3,4,0,0,0,260000.0,506.0,1298.0,6
1825,1745,53.0,3710,7,0,0,4,4,5,1266.0,1266,1266,4,3,4,0,0,0,185485.0,388.0,0.0,6
1826,744,51.0,6120,5,78,16,3,3,3,715.0,875,875,3,1,0,0,0,0,105000.0,180.0,209.0,5
1827,1859,80.0,9600,6,31,13,4,3,5,528.0,1094,1855,3,2,3,0,0,0,187000.0,512.0,0.0,7
1828,2343,91.0,14145,7,22,8,4,4,5,1208.0,1621,1621,4,2,0,0,0,0,202500.0,440.0,213.0,8
1829,1713,70.0,9926,7,2,1,4,4,5,1614.0,1614,1614,4,2,0,0,1,0,245700.0,878.0,1178.0,7
1830,1816,50.0,8012,6,27,27,3,3,5,630.0,630,1266,3,2,3,0,0,0,128000.0,283.0,0.0,5
1831,2390,80.0,10240,8,1,1,4,4,4,1030.0,1038,2098,5,2,4,0,1,0,275500.0,878.0,0.0,8
1832,364,69.05520046484602,10762,7,10,10,4,4,5,978.0,1005,1983,4,3,3,0,0,0,225000.0,490.0,694.0,9
1833,684,80.0,8000,5,50,50,3,4,3,528.0,1183,1183,3,2,0,0,0,0,138000.0,288.0,433.0,6
1834,32,21.0,1680,6,39,39,3,3,3,525.0,525,1092,3,1,0,0,0,0,88000.0,264.0,0.0,6
1835,1698,105.0,13693,9,1,1,5,4,5,2153.0,2069,2643,5,3,4,1,1,1,380000.0,694.0,0.0,9
1836,1129,85.0,10625,8,1,1,4,4,5,1660.0,1660,1660,4,3,4,0,0,0,256000.0,660.0,0.0,7
1837,165,60.0,7200,5,59,10,3,3,3,900.0,900,900,4,1,0,0,0,0,134800.0,576.0,234.0,5
1838,935,24.0,1612,6,29,29,3,4,3,561.0,561,1229,3,3,3,0,0,0,121000.0,462.0,0.0,5
1839,1802,84.0,10207,7,0,0,4,4,5,874.0,874,1761,4,3,0,0,0,0,227875.0,578.0,0.0,7
1840,250,64.0,10475,8,2,2,4,4,5,1694.0,1694,1694,4,2,0,0,0,0,245350.0,776.0,0.0,7
1841,2668,33.0,5976,5,86,56,3,3,4,624.0,624,1248,3,0,0,0,0,0,93500.0,0.0,0.0,8
1842,236,85.0,10625,5,90,60,3,3,2,458.0,835,835,3,1,0,0,0,0,83000.0,366.0,108.0,5
1843,2117,69.05520046484602,53107,6,15,15,4,4,5,1580.0,1079,1953,4,3,2,0,0,0,240000.0,501.0,985.0,9
1844,2029,40.0,5680,5,106,57,3,3,3,592.0,933,1173,3,1,0,0,0,0,113000.0,240.0,0.0,7
1845,636,66.0,12400,6,51,11,3,3,3,1215.0,1215,1215,3,1,0,0,0,0,155000.0,297.0,585.0,6
1846,1155,65.0,6768,6,47,12,3,3,4,912.0,912,912,4,1,0,0,0,0,142000.0,288.0,832.0,5
1847,739,50.0,6000,6,83,5,4,3,4,884.0,904,904,3,1,0,0,0,0,119000.0,180.0,0.0,4
1848,1608,75.0,12508,6,68,23,3,4,5,983.0,983,1750,3,1,0,0,0,0,160000.0,423.0,660.0,7
1849,1087,62.0,7415,6,4,4,3,3,5,839.0,864,1593,3,3,3,0,0,0,193000.0,398.0,759.0,8
1850,1774,88.0,11762,8,15,14,4,5,5,1105.0,1105,2202,4,2,3,0,1,0,263000.0,517.0,335.0,9
1851,2816,65.0,8767,7,1,1,4,4,5,1310.0,1310,1310,4,3,4,0,0,0,164990.0,400.0,24.0,6
1852,2194,60.0,8190,4,53,53,3,3,5,948.0,948,948,3,1,3,0,0,0,119000.0,280.0,732.0,5
1853,523,75.0,7500,8,3,2,4,4,5,1372.0,1448,1448,4,2,4,0,0,0,238500.0,692.0,24.0,6
1854,2767,62.0,70761,7,31,31,3,4,3,1533.0,1533,1533,4,1,3,0,0,0,280000.0,576.0,655.0,5
1855,1837,32.0,3784,8,1,0,4,4,5,1511.0,1565,1565,4,3,0,0,0,0,193800.0,476.0,60.0,5
1856,2284,44.0,4224,5,31,31,3,4,3,1040.0,1060,1060,3,1,3,0,0,0,129900.0,572.0,840.0,6
1857,1434,57.0,9245,5,14,13,3,4,5,990.0,990,990,3,1,0,0,0,0,145000.0,672.0,686.0,5
1858,2794,69.05520046484602,14781,8,5,4,4,4,5,1753.0,1787,1787,4,2,3,1,0,0,275000.0,748.0,0.0,7
1859,2625,60.0,8544,3,56,56,3,0,2,0.0,1040,1040,3,1,0,0,0,0,81400.0,400.0,0.0,6
1860,794,62.0,7440,5,55,55,3,4,3,1089.0,1089,1089,3,2,4,0,0,0,125000.0,252.0,173.0,5
1861,708,62.0,7404,4,89,59,3,2,3,861.0,861,861,3,1,0,0,0,0,80000.0,288.0,0.0,5
1862,286,67.0,4853,5,86,11,3,3,2,1107.0,1296,1296,2,1,4,0,0,0,104000.0,260.0,133.0,5
1863,62,59.0,10593,7,14,14,4,4,5,1720.0,1720,1720,4,3,3,1,1,0,260400.0,527.0,919.0,7
1864,1647,78.0,12090,7,26,4,4,4,5,725.0,725,1479,4,2,3,0,0,0,176000.0,484.0,321.0,6
1865,2054,69.05520046484602,11677,5,41,41,3,3,3,1040.0,1040,1040,3,2,0,0,0,0,123000.0,264.0,249.0,6
1866,1102,69.05520046484602,11000,9,8,8,4,5,5,1519.0,1533,2172,5,2,3,0,1,0,291000.0,687.0,0.0,8
1867,654,50.0,8000,6,61,7,3,3,5,972.0,972,972,3,1,4,0,0,0,132000.0,240.0,680.0,5
1868,1089,51.0,8029,6,3,3,3,4,5,728.0,728,1456,4,3,0,0,0,0,176000.0,400.0,0.0,8
1869,604,69.05520046484602,13495,5,53,53,3,3,2,1048.0,1728,1728,3,1,4,0,0,0,177625.0,576.0,625.0,7
1870,2838,60.0,9738,5,82,56,3,3,4,784.0,949,1221,3,1,0,0,0,0,104900.0,392.0,392.0,7
1871,2777,68.0,9272,7,7,7,4,4,5,842.0,856,1749,4,2,0,0,0,0,196000.0,515.0,500.0,7
1872,1723,48.0,7841,9,2,2,5,5,5,1577.0,1577,1577,5,2,4,0,1,0,280000.0,564.0,848.0,6
1873,349,69.05520046484602,8530,7,14,13,3,4,4,384.0,804,1474,3,3,3,0,0,0,168500.0,400.0,0.0,7
1874,2313,69.05520046484602,13041,6,11,11,3,4,4,781.0,781,1671,3,3,3,0,0,0,170000.0,423.0,0.0,7
1875,2279,200.0,43500,3,54,54,3,0,5,0.0,2034,2034,3,2,0,0,0,0,130000.0,1041.0,0.0,9
1876,1346,52.0,6240,7,69,58,3,3,3,989.0,1245,2009,3,1,4,0,0,0,150000.0,400.0,300.0,7
1877,2770,95.0,13015,5,10,10,3,4,5,1100.0,1100,1100,3,2,0,0,0,0,145000.0,462.0,0.0,5
1878,2923,63.0,9297,5,30,30,3,3,3,1728.0,1728,1728,3,1,0,1,0,0,188000.0,560.0,1606.0,8
1879,1619,57.0,8773,6,10,10,3,4,4,916.0,916,1600,3,3,3,0,0,0,169000.0,460.0,0.0,7
1880,2178,74.0,8536,5,1,0,3,4,4,1125.0,1125,1125,3,1,0,0,0,0,155000.0,430.0,0.0,5
1881,1160,59.0,4282,7,4,4,4,4,5,1391.0,1391,1391,4,2,0,0,0,0,196000.0,530.0,16.0,5
1882,1755,69.05520046484602,8740,7,5,5,4,4,5,854.0,864,1995,4,3,4,0,0,0,219500.0,435.0,574.0,8
1883,2412,65.0,10237,6,1,0,4,4,5,728.0,728,1456,4,3,4,0,0,0,170440.0,390.0,0.0,8
1884,889,75.0,7950,6,32,32,3,3,3,690.0,698,1426,3,3,0,0,0,0,159500.0,440.0,535.0,6
1886,1186,80.0,10400,7,38,38,3,3,4,1304.0,1682,1682,3,1,4,0,0,0,174000.0,530.0,0.0,7
1887,1613,85.0,10628,7,37,37,3,3,3,1277.0,1277,1277,3,1,1,0,0,0,167000.0,526.0,778.0,5
1888,411,24.0,2280,6,33,33,3,4,3,855.0,855,1456,3,1,3,0,0,0,148500.0,440.0,566.0,7
1889,810,64.0,7018,5,30,30,3,0,3,0.0,1114,2228,3,1,0,0,0,0,147983.0,720.0,0.0,8
1890,548,75.0,10762,6,29,29,3,4,3,626.0,626,1217,3,2,3,0,0,0,120000.0,288.0,0.0,6
1891,2179,60.0,7024,5,2,1,3,5,4,1090.0,1090,1090,3,3,0,0,0,0,157000.0,450.0,980.0,5
1892,2746,50.0,7585,5,58,56,3,2,2,810.0,1002,1456,3,1,3,0,0,0,91500.0,280.0,0.0,7
1893,1486,67.0,8777,5,98,58,3,2,4,796.0,796,796,3,0,0,0,0,0,85000.0,0.0,0.0,4
1894,2168,70.0,9170,5,42,42,3,3,5,1214.0,1214,1214,3,1,0,0,0,0,140000.0,461.0,698.0,6
1895,2061,66.0,7742,5,41,41,3,3,5,955.0,955,955,3,1,0,0,0,0,127000.0,386.0,763.0,6
1896,1131,64.0,8791,6,5,5,4,4,5,864.0,864,1728,4,2,0,0,0,0,207500.0,673.0,503.0,7
1897,2738,60.0,19800,6,71,16,3,3,4,1836.0,1836,3672,4,1,4,1,0,1,415000.0,836.0,425.0,7
1898,929,90.0,13339,6,49,49,3,3,3,1561.0,1561,1561,3,3,4,0,0,0,193000.0,463.0,65.0,6
1899,362,65.0,8125,6,15,14,3,4,4,702.0,702,1481,3,3,3,0,0,0,174000.0,343.0,0.0,6
1900,652,78.0,11419,7,61,10,3,3,5,699.0,801,1527,3,1,4,0,0,0,152500.0,410.0,699.0,6
1901,1466,72.0,7226,7,5,5,4,4,5,798.0,798,1640,4,2,0,0,0,0,183000.0,595.0,0.0,6
1902,2087,60.0,11100,5,56,13,3,3,3,1080.0,1080,1480,3,1,4,0,0,0,136500.0,253.0,1080.0,7
1903,1442,80.0,12435,7,7,7,4,4,5,963.0,963,1792,4,2,3,0,0,0,231500.0,564.0,361.0,7
1904,2744,57.0,6420,5,54,54,3,5,2,980.0,1148,1148,3,1,0,0,0,0,123500.0,308.0,210.0,6
1905,1511,59.0,16466,5,53,53,3,3,3,816.0,872,1393,3,1,0,0,0,0,135500.0,300.0,0.0,8
1906,2175,65.0,6285,6,31,31,3,3,3,960.0,1044,1044,3,1,2,0,0,0,133500.0,528.0,504.0,7
1907,1236,71.0,9204,5,45,45,3,3,3,1144.0,1144,1144,3,1,0,0,0,0,124000.0,336.0,25.0,6
1908,2448,78.0,12011,8,8,8,4,4,5,1086.0,1086,1924,4,2,3,0,1,0,280000.0,592.0,956.0,7
1909,60,108.0,14774,9,11,11,4,4,5,1393.0,1422,2599,4,3,3,0,1,0,333168.0,779.0,0.0,10
1910,346,69.05520046484602,11792,8,6,6,4,4,5,1008.0,1008,2283,4,3,4,0,0,0,270000.0,632.0,850.0,9
1911,678,60.0,8064,6,59,59,3,3,4,795.0,765,1133,3,1,0,0,0,0,128500.0,900.0,621.0,5
1912,2481,50.0,7175,6,16,15,4,4,4,1398.0,1398,1398,4,2,0,0,0,0,172000.0,542.0,904.0,5
1913,2729,72.0,10820,5,35,34,3,4,5,782.0,810,810,3,1,0,0,0,0,130000.0,576.0,535.0,4
1914,453,34.0,5381,6,4,4,4,4,5,1306.0,1306,1306,4,2,4,0,1,0,196000.0,624.0,900.0,5
1915,2234,50.0,5000,5,66,57,3,3,1,720.0,803,803,3,1,0,0,0,0,87000.0,360.0,116.0,5
1916,2007,55.0,8674,5,57,57,3,2,3,910.0,910,1435,3,1,0,0,0,0,128250.0,308.0,910.0,6
1917,20,85.0,13175,6,32,22,3,4,3,1542.0,2073,2073,3,1,3,0,0,0,210000.0,500.0,790.0,7
1918,2217,69.05520046484602,11275,6,75,57,3,3,3,854.0,1096,1991,3,1,4,0,0,0,220000.0,432.0,297.0,7
1919,232,60.0,9600,4,60,15,3,4,3,1067.0,1067,1067,4,1,0,0,0,0,128000.0,436.0,442.0,4
1920,1982,120.0,9000,5,107,1,3,3,5,680.0,680,1174,4,1,4,0,0,0,135000.0,576.0,130.0,6
1921,1570,74.0,9990,4,17,17,3,4,4,1680.0,1689,1689,3,1,3,0,0,0,228500.0,432.0,1383.0,6
1922,195,50.0,6000,6,71,60,3,3,3,608.0,608,1132,3,1,0,0,0,0,134000.0,240.0,452.0,5
1923,2307,85.0,10533,6,50,50,3,3,3,1008.0,1024,1024,4,1,3,0,0,0,157500.0,313.0,773.0,5
1924,504,69.05520046484602,11692,8,16,15,4,4,5,1173.0,1215,2232,4,2,3,0,1,0,263550.0,623.0,624.0,8
1925,1644,69.05520046484602,12546,6,26,26,4,4,5,1440.0,1440,1440,4,3,3,0,0,0,182900.0,467.0,678.0,7
1926,939,69.05520046484602,21695,6,21,2,4,4,5,880.0,1680,1680,4,3,4,0,0,0,222000.0,540.0,808.0,5
1927,1591,77.0,9278,5,1,0,3,4,5,1092.0,1092,1092,3,0,0,0,0,0,146000.0,0.0,0.0,5
1928,2001,90.0,8100,5,59,34,3,3,4,1559.0,1559,1559,3,1,0,0,0,0,153500.0,812.0,338.0,5
1929,2379,129.0,16737,9,2,1,4,5,5,1980.0,1980,1980,5,3,4,1,1,0,315000.0,770.0,1447.0,8
1930,1100,80.0,9200,8,10,10,4,4,4,1470.0,1470,2630,4,3,3,0,1,1,315000.0,696.0,986.0,8
1931,1118,73.0,9801,8,1,1,4,4,5,1341.0,1341,1861,4,2,4,0,0,0,257000.0,851.0,0.0,7
1932,1593,150.0,14137,4,44,44,3,4,4,1200.0,1200,1200,3,3,0,0,0,0,173000.0,850.0,865.0,6
1933,2338,69.05520046484602,14762,5,58,56,3,0,4,0.0,1547,2320,3,1,3,0,0,0,169000.0,672.0,0.0,7
1934,458,117.0,15262,8,6,5,4,5,5,2200.0,2200,2200,5,3,4,1,1,0,382500.0,685.0,1557.0,8
1935,1454,75.0,9742,8,6,6,4,4,5,1777.0,1795,1795,4,2,4,1,0,0,230000.0,534.0,0.0,7
1936,641,74.0,8532,5,55,19,3,3,4,1297.0,1297,1297,3,3,3,0,0,0,153000.0,498.0,1213.0,5
1937,644,79.0,10634,5,56,56,3,3,3,608.0,1319,1319,3,1,0,0,0,0,123000.0,270.0,428.0,5
1938,840,65.0,14753,7,11,11,3,4,5,1463.0,1463,1463,3,3,0,0,0,0,207000.0,539.0,950.0,5
1939,1307,87.0,18386,7,128,6,3,3,5,1470.0,1675,3493,4,1,5,0,0,1,295000.0,870.0,0.0,10
1940,1809,60.0,12450,5,4,3,4,4,5,1094.0,1094,1094,4,1,0,0,0,0,149000.0,576.0,729.0,6
1941,56,69.05520046484602,7851,6,8,8,4,4,5,860.0,860,1960,4,3,3,0,0,0,216500.0,440.0,625.0,8
1942,1905,50.0,5175,5,49,7,3,3,5,808.0,808,808,3,1,0,0,0,0,112000.0,308.0,150.0,5
1943,2060,69.05520046484602,8398,5,40,40,3,3,3,943.0,943,943,3,1,0,0,0,0,134500.0,528.0,114.0,5
1944,1085,53.0,3710,7,1,0,4,4,5,1146.0,1246,1246,4,3,4,0,0,0,187687.0,428.0,0.0,5
1945,305,60.0,7500,4,90,60,3,3,3,698.0,698,1128,3,2,0,0,0,0,68400.0,528.0,0.0,6
1946,671,62.0,8010,6,51,2,4,3,4,951.0,951,951,4,1,0,0,0,0,143500.0,480.0,745.0,6
1947,833,69.05520046484602,12800,7,20,20,4,4,4,1518.0,1644,1644,4,3,3,0,0,0,275000.0,569.0,1518.0,5
1948,2891,82.0,11070,7,18,17,3,3,4,1907.0,1959,1959,3,1,0,1,0,0,171000.0,766.0,0.0,9
1949,486,69.05520046484602,12224,6,9,9,4,4,5,992.0,1022,2054,4,2,3,0,0,0,244000.0,390.0,695.0,7
1950,334,50.0,6953,5,39,6,3,3,5,864.0,874,874,3,1,0,0,0,0,130000.0,352.0,469.0,5
1951,1804,100.0,11824,8,1,1,4,4,5,1685.0,1685,1685,4,3,4,0,0,0,253000.0,658.0,0.0,5
1952,2690,153.0,4118,4,65,56,3,3,2,693.0,693,693,2,0,0,0,0,0,52500.0,0.0,0.0,4
1953,299,35.0,3907,8,21,21,4,4,4,982.0,1034,1034,4,3,3,0,0,0,185000.0,598.0,747.0,4
1954,466,57.0,8918,6,4,3,4,4,5,745.0,745,1490,4,3,4,0,0,0,167800.0,392.0,0.0,7
1955,440,76.0,9591,8,5,4,4,5,5,1713.0,1713,1713,5,3,4,1,1,0,274900.0,856.0,1088.0,7
1956,378,69.05520046484602,14115,7,29,29,3,4,3,1372.0,1472,1472,3,1,3,0,0,0,187500.0,588.0,1036.0,6
1957,513,75.0,9675,7,4,4,4,4,5,1113.0,1113,1971,4,2,4,0,0,0,253000.0,689.0,341.0,8
1958,1597,21.0,1974,4,35,2,3,4,4,526.0,526,988,3,2,0,0,0,0,105000.0,297.0,501.0,5
1959,613,85.0,11475,6,48,48,3,3,5,1208.0,1576,1576,4,3,1,0,0,0,174500.0,368.0,568.0,7
1960,2798,69.05520046484602,21533,7,10,9,4,4,5,1065.0,1065,2049,4,1,3,0,0,0,210900.0,467.0,0.0,9
1961,239,50.0,9350,4,63,31,3,3,5,756.0,1169,1531,3,1,3,0,0,0,127000.0,209.0,192.0,8
1962,1080,59.0,8198,7,4,4,4,4,5,1358.0,1358,1358,4,2,4,0,1,0,207000.0,484.0,720.0,6
1963,375,69.05520046484602,13250,7,31,31,3,4,3,832.0,1154,2050,4,2,3,0,0,0,154000.0,529.0,0.0,8
1964,1638,52.0,51974,9,1,0,5,5,5,2660.0,2338,2338,4,3,4,1,1,0,591587.0,1110.0,1101.0,8
1965,2593,94.0,22136,5,81,31,3,3,3,2171.0,1392,2640,3,2,4,1,0,1,180000.0,1008.0,1018.0,10
1966,623,65.0,8944,5,42,42,3,3,3,1584.0,1584,1584,3,1,0,0,0,0,124000.0,792.0,0.0,8
1967,964,69.05520046484602,9839,6,29,3,3,4,5,712.0,1375,2237,4,3,3,0,0,0,204000.0,440.0,462.0,7
1968,917,52.0,6292,7,81,59,3,3,4,861.0,877,1477,3,1,4,0,0,0,145000.0,216.0,0.0,6
1969,122,88.0,9680,5,43,43,3,3,5,1510.0,1510,1510,4,2,0,0,0,0,178900.0,517.0,1010.0,6
1970,2443,82.0,9452,8,9,8,4,4,5,1396.0,1407,2392,4,3,3,0,1,0,348000.0,870.0,1074.0,7
1971,1354,60.0,9144,6,93,4,3,3,5,810.0,1170,1716,4,1,0,0,0,0,162500.0,672.0,0.0,8
1972,2058,70.0,8425,5,36,17,3,4,4,768.0,868,868,3,1,0,0,0,0,119900.0,576.0,748.0,6
1973,2326,63.0,9084,7,8,8,3,4,4,935.0,955,1632,3,3,3,0,0,0,176500.0,462.0,0.0,8
1974,1222,50.0,7420,5,69,58,3,3,5,991.0,1077,1077,3,2,3,0,0,0,118000.0,205.0,851.0,5
1975,1251,57.0,7677,5,55,55,3,3,4,773.0,773,773,3,1,0,0,0,0,110000.0,240.0,570.0,4
