,index,id,pid,ms_subclass,ms_zoning,lot_front,lot_area,street,alley,lot_shape,land_contour,util,lot_config,land_slope,neighborhood,cond_1,cond_2,bldg_type,house_style,overall_qual,overall_cond,age,remod_age,roof_style,roof_matl,ext_1st,ext_2nd,mas_vnr_type,mas_vnr_area,exter_qual,exter_cond,foundation,bsmt_qual,bsmt_cond,bsmt_exposure,bsmtfin_type1,bsmtfin_sf1,bsmt_type2,bsmt_sf2,bsmt_unf_sf,total_bsmt_sf,heating,heating_qc,central_air,electrical,1st_flr_sf,2nd_flr_sf,low_qual_fin_sf,gr_liv_area,bsmt_full_bath,bsmt_half_bath,full_bath,half_bath,bedroom_abv_gr,kitchen_abv_gr,kitchen_qual,tot_rms_abv_grd,functional,fireplace,fireplace_qu,garage_type,garage_finish,garag_cars,garage_area,garage_qual,garage_cond,paved_drive,wood_deck_sf,open_porch_sf,enclosed_porch,3ssn_porch,screen_porch,pool_area,misc_val,mo_sold,sale_type,sale_price,gr_liv_area_class,sale_price_classified,total_bsmt_sf_class,neighborhood_class
1301,1301,2044,903484080,50,RM,60.0,10320,Pave,Grvl,Reg,Lvl,AllPub,Corner,Gtl,IDOTRR,Artery,Norm,1Fam,1.5Fin,4,1,97,57,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,Fa,Fa,CBlock,TA,Fa,No,Unf,0.0,Unf,0.0,771.0,771.0,GasA,Fa,Y,SBrkr,866,504,114,1484,0.0,0.0,2,0,3,1,TA,6,Sal,0,NoFireplace,Detchd,Unf,1.0,264.0,TA,Fa,N,14,211,0,0,84,0,0,9,COD,50000.0,0,0,0,0
1302,1302,185,902327040,50,RM,60.0,10800,Pave,NoAlley,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Artery,Norm,1Fam,1.5Fin,5,6,95,60,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,Gd,PConc,Fa,TA,No,LwQ,686.0,Unf,0.0,0.0,686.0,GasA,TA,Y,SBrkr,966,686,0,1652,1.0,0.0,2,0,4,1,TA,7,Typ,0,NoFireplace,Detchd,Unf,1.0,416.0,TA,TA,Y,0,0,196,0,0,0,1200,6,WD ,139000.0,0,0,0,0
1303,1303,1828,532476080,60,RL,69.05520046484602,19522,Pave,NoAlley,IR1,Bnk,AllPub,Inside,Gtl,Veenker,Norm,Norm,1Fam,2Story,7,5,17,17,Gable,CompShg,HdBoard,HdBoard,BrkFace,272.0,Gd,TA,PConc,Gd,TA,No,GLQ,727.0,Unf,0.0,496.0,1223.0,GasA,Gd,Y,SBrkr,1271,1232,0,2503,1.0,0.0,2,1,3,1,Gd,7,Typ,1,TA,Attchd,RFn,2.0,564.0,TA,TA,Y,0,99,0,0,182,0,0,2,WD ,300000.0,0,0,0,0
1304,1304,344,526355080,80,RL,75.0,13860,Pave,NoAlley,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,SLvl,8,7,37,14,Gable,CompShg,Plywood,Wd Sdng,None,0.0,Gd,TA,CBlock,Gd,TA,Gd,GLQ,1410.0,Unf,0.0,542.0,1952.0,GasA,Gd,Y,SBrkr,2000,704,0,2704,1.0,0.0,2,1,4,1,Ex,9,Typ,3,TA,Attchd,Fin,2.0,538.0,TA,TA,Y,269,111,0,0,0,0,0,7,WD ,345000.0,1,1,1,0
1305,1305,2152,907275080,20,RL,73.0,11927,Pave,NoAlley,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,8,5,13,12,Hip,CompShg,HdBoard,HdBoard,BrkFace,519.0,Gd,TA,PConc,Gd,TA,Gd,BLQ,408.0,GLQ,465.0,683.0,1556.0,GasA,Ex,Y,SBrkr,1592,0,0,1592,0.0,0.0,2,0,3,1,Gd,7,Typ,1,TA,Attchd,Fin,2.0,484.0,TA,TA,Y,120,35,0,0,0,0,0,6,WD ,228000.0,0,0,0,0
1306,1306,1752,528250010,80,RL,69.05520046484602,11950,Pave,NoAlley,IR1,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,SLvl,7,5,4,4,Gable,CompShg,VinylSd,VinylSd,None,0.5213464696223317,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,384.0,384.0,GasA,Ex,Y,SBrkr,754,640,0,1394,0.0,0.0,2,1,3,1,Gd,7,Typ,1,TA,BuiltIn,Fin,2.0,400.0,TA,TA,Y,100,0,0,0,0,0,0,10,WD ,165500.0,0,0,0,0
1307,1307,2637,902100130,70,RM,57.0,9906,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,4,4,81,56,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,686.0,686.0,GasA,Fa,N,SBrkr,810,518,0,1328,0.0,0.0,1,0,3,1,TA,8,Typ,0,NoFireplace,Detchd,Unf,1.0,210.0,TA,TA,Y,0,172,60,0,0,0,0,9,WD ,107000.0,0,0,0,0
1308,1308,1000,527127140,120,RL,41.0,4923,Pave,NoAlley,Reg,Lvl,AllPub,Inside,Gtl,StoneBr,Norm,Norm,TwnhsE,1Story,8,5,7,6,Gable,CompShg,CemntBd,CmentBd,None,0.0,Gd,TA,PConc,Ex,TA,Av,GLQ,1153.0,Unf,0.0,440.0,1593.0,GasA,Ex,Y,SBrkr,1593,0,0,1593,1.0,0.0,1,1,0,1,Ex,5,Typ,1,Gd,Attchd,Fin,2.0,682.0,TA,TA,Y,0,120,0,0,224,0,0,8,WD ,286000.0,0,0,0,1
1309,1309,727,902477120,30,C (all),60.0,7879,Pave,NoAlley,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1Story,4,5,89,59,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,495.0,Unf,0.0,225.0,720.0,GasA,TA,N,FuseA,720,0,0,720,0.0,0.0,1,0,2,1,TA,4,Typ,0,NoFireplace,NoGarage,NoGarage,0.0,0.0,NoGarage,NoGarage,N,0,523,115,0,0,0,0,11,WD ,34900.0,0,0,0,0
1310,1310,2612,535403040,20,RL,66.0,7800,Pave,NoAlley,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,42,42,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,312.0,LwQ,600.0,0.0,912.0,GasA,TA,Y,SBrkr,912,0,0,912,0.0,0.0,1,0,2,1,TA,5,Typ,0,NoFireplace,Attchd,Unf,1.0,288.0,TA,TA,Y,0,0,0,0,0,0,0,11,WD ,115000.0,0,0,0,0
1311,1311,2422,528228340,120,RL,69.05520046484602,3196,Pave,NoAlley,Reg,Lvl,AllPub,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,8,5,3,3,Gable,CompShg,VinylSd,VinylSd,BrkFace,40.0,Gd,TA,PConc,Gd,TA,Gd,Unf,0.0,Unf,0.0,1273.0,1273.0,GasA,Ex,Y,SBrkr,1456,0,0,1456,0.0,0.0,2,0,2,1,Gd,7,Typ,1,TA,Attchd,Fin,2.0,400.0,TA,TA,Y,143,20,0,0,0,0,0,5,WD ,215000.0,0,0,0,0
1312,1312,752,903429110,70,RM,68.0,9928,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,7,8,94,15,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,Gd,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,672.0,672.0,GasA,Fa,Y,SBrkr,1272,672,0,1944,0.0,0.0,2,0,3,1,TA,8,Min2,0,NoFireplace,Detchd,Unf,1.0,216.0,TA,TA,N,24,28,0,0,0,0,400,6,WD ,179900.0,0,0,0,0
1313,1313,15,527182190,120,RL,69.05520046484602,6820,Pave,NoAlley,IR1,Lvl,AllPub,Corner,Gtl,StoneBr,Norm,Norm,TwnhsE,1Story,8,5,25,25,Gable,CompShg,HdBoard,HdBoard,None,0.0,Gd,TA,PConc,Gd,TA,Av,GLQ,368.0,BLQ,1120.0,0.0,1488.0,GasA,TA,Y,SBrkr,1502,0,0,1502,1.0,0.0,1,1,1,1,Gd,4,Typ,0,NoFireplace,Attchd,RFn,2.0,528.0,TA,TA,Y,0,54,0,0,140,0,0,6,WD ,212000.0,0,0,0,1
1314,1314,2319,527108030,60,RL,50.0,13128,Pave,NoAlley,IR1,HLS,AllPub,CulDSac,Gtl,Gilbert,Norm,Norm,1Fam,2Story,8,5,1,1,Gable,CompShg,VinylSd,VinylSd,BrkFace,216.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1074.0,1074.0,GasA,Ex,Y,SBrkr,1074,990,0,2064,0.0,0.0,2,1,4,1,Gd,7,Typ,1,Gd,Attchd,Fin,2.0,527.0,TA,TA,Y,0,119,0,0,0,0,0,1,WD ,250000.0,0,0,0,0
1315,1315,2681,903233100,50,RM,52.0,6240,Pave,NoAlley,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,5,6,78,56,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,1042.0,1042.0,GasA,Ex,Y,SBrkr,1042,534,0,1576,0.0,0.0,1,0,3,1,TA,8,Typ,1,Gd,Detchd,Unf,1.0,225.0,TA,TA,Y,0,0,0,0,0,0,0,8,WD ,149000.0,0,0,0,0
1316,1316,1006,527163100,60,RL,69.05520046484602,8000,Pave,NoAlley,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,13,12,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,PConc,Gd,TA,No,GLQ,219.0,Unf,0.0,554.0,773.0,GasA,Gd,Y,SBrkr,773,885,0,1658,1.0,0.0,2,1,3,1,TA,8,Typ,1,TA,Attchd,Fin,2.0,431.0,TA,TA,Y,224,84,0,0,0,0,0,6,WD ,188000.0,0,0,0,0
1317,1317,2596,535375040,30,RL,60.0,10410,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,3,8,76,5,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,Gd,PConc,TA,TA,No,Unf,0.0,Unf,0.0,713.0,713.0,GasA,Ex,Y,SBrkr,713,0,0,713,0.0,0.0,1,0,2,1,Gd,5,Typ,0,NoFireplace,Detchd,Unf,1.0,371.0,Fa,Fa,N,0,75,161,0,0,0,0,10,WD ,99800.0,0,0,0,0
1318,1318,2002,902408080,70,RM,60.0,10800,Pave,Grvl,Reg,Bnk,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,7,8,117,9,Gable,CompShg,Wd Sdng,VinylSd,None,0.0,TA,Gd,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,718.0,718.0,GasA,Ex,Y,SBrkr,1576,978,0,2554,0.0,0.0,1,1,3,1,TA,8,Typ,0,NoFireplace,Detchd,Unf,2.0,704.0,TA,TA,P,0,48,143,0,0,0,0,7,WD ,159500.0,0,0,0,0
1319,1319,55,528231020,80,RL,67.0,13300,Pave,NoAlley,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,SLvl,7,5,6,6,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,326.0,Unf,0.0,58.0,384.0,GasA,Ex,Y,SBrkr,744,630,0,1374,1.0,0.0,2,1,3,1,Gd,7,Typ,1,Gd,BuiltIn,Fin,2.0,400.0,TA,TA,Y,100,0,0,0,0,0,0,6,WD ,184500.0,0,0,0,0
1320,1320,2104,906380070,60,RL,69.0,9588,Pave,NoAlley,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,8,5,0,0,Gable,CompShg,CemntBd,CmentBd,Stone,270.0,Gd,TA,PConc,Ex,TA,No,Unf,0.0,Unf,0.0,1482.0,1482.0,GasA,Ex,Y,SBrkr,1482,1092,0,2574,0.0,0.0,2,1,3,1,Ex,10,Typ,1,Gd,BuiltIn,Fin,3.0,868.0,TA,TA,Y,0,148,0,0,0,0,0,11,New,276000.0,0,0,0,0
1321,1321,1682,527453010,160,RL,24.0,2308,Pave,NoAlley,Reg,Lvl,AllPub,Corner,Gtl,NPkVill,Norm,Norm,TwnhsE,2Story,6,6,31,31,Gable,CompShg,Plywood,Brk Cmn,None,0.0,TA,TA,CBlock,Gd,TA,No,ALQ,556.0,Unf,0.0,248.0,804.0,GasA,TA,Y,SBrkr,804,744,0,1548,1.0,0.0,2,1,3,1,Gd,7,Typ,1,TA,Detchd,Unf,2.0,440.0,TA,TA,Y,48,0,0,0,0,0,0,7,WD ,155000.0,0,0,0,0
1322,1322,977,923227080,20,RL,83.0,13383,Pave,NoAlley,IR1,Lvl,AllPub,Inside,Mod,Mitchel,Norm,Norm,1Fam,1Story,5,5,40,9,Hip,CompShg,HdBoard,HdBoard,BrkFace,176.0,TA,TA,CBlock,TA,TA,No,BLQ,594.0,Unf,0.0,594.0,1188.0,GasA,Ex,Y,SBrkr,1404,0,0,1404,0.0,0.0,2,0,3,1,TA,7,Typ,1,Po,Attchd,Unf,2.0,504.0,TA,TA,Y,0,16,0,0,0,0,0,3,WD ,160000.0,0,0,0,0
1323,1323,2548,534403440,60,RL,85.0,9350,Pave,NoAlley,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,2Story,5,6,42,42,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,360.0,Unf,0.0,360.0,720.0,GasA,Gd,Y,SBrkr,720,720,0,1440,0.0,0.0,1,1,4,1,TA,7,Typ,1,Po,Attchd,Fin,2.0,480.0,TA,TA,Y,0,32,240,0,0,0,0,7,WD ,157500.0,0,0,0,0
1324,1324,340,924151040,20,RL,76.0,9892,Pave,NoAlley,Reg,Lvl,AllPub,Inside,Mod,Mitchel,Norm,Norm,1Fam,1Story,8,5,16,15,Hip,CompShg,VinylSd,VinylSd,None,0.0,Gd,Gd,PConc,Gd,Gd,Gd,GLQ,1341.0,LwQ,284.0,54.0,1679.0,GasA,Ex,Y,SBrkr,1803,0,0,1803,1.0,1.0,2,1,3,1,Gd,6,Typ,2,TA,Attchd,Unf,2.0,482.0,TA,TA,Y,129,64,222,0,0,0,0,2,WD ,285000.0,0,0,0,0
1325,1325,1487,908102040,90,RL,67.0,8777,Pave,NoAlley,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Feedr,Norm,Duplex,1.5Fin,5,7,108,5,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,1084.0,Unf,0.0,188.0,1272.0,GasA,Gd,Y,SBrkr,1272,928,0,2200,2.0,0.0,2,2,4,2,TA,9,Typ,0,NoFireplace,NoGarage,NoGarage,0.0,0.0,NoGarage,NoGarage,N,0,70,0,0,0,0,0,9,WD ,145900.0,0,0,0,0
1326,1326,1423,906223220,80,RL,85.0,10541,Pave,NoAlley,IR1,Lvl,AllPub,Corner,Gtl,SawyerW,Norm,Norm,1Fam,SLvl,7,5,12,12,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,Av,Unf,0.0,Unf,0.0,672.0,672.0,GasA,Ex,Y,SBrkr,1302,735,0,2037,0.0,0.0,2,1,3,1,Gd,8,Typ,1,TA,Attchd,Fin,2.0,472.0,TA,TA,Y,100,33,0,0,0,0,0,2,WD ,229000.0,0,0,0,0
1327,1327,1342,903230120,20,RM,99.0,5940,Pave,NoAlley,IR1,Lvl,AllPub,FR3,Gtl,BrkSide,Feedr,Norm,1Fam,1Story,4,7,62,58,Gable,CompShg,MetalSd,CBlock,None,0.0,TA,TA,PConc,NoBsmt,NoBsmt,NoBsmt,NoBsmt,0.0,NoBsmt,0.0,0.0,0.0,GasA,TA,Y,FuseA,896,0,0,896,0.0,0.0,1,0,2,1,TA,4,Typ,0,NoFireplace,Detchd,Unf,1.0,280.0,TA,TA,Y,0,0,0,0,0,0,0,4,ConLD,79000.0,0,0,0,0
1328,1328,1949,535378080,50,RL,60.0,10284,Pave,NoAlley,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,4,7,82,14,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,Mn,ALQ,1030.0,LwQ,66.0,55.0,1151.0,GasA,Ex,Y,SBrkr,845,436,0,1281,1.0,0.0,2,0,1,1,TA,6,Mod,0,NoFireplace,Detchd,Unf,2.0,580.0,TA,TA,Y,0,0,0,0,0,0,0,8,WD ,128500.0,0,0,0,0
1329,1329,2444,528315070,60,RL,84.0,9660,Pave,NoAlley,IR1,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,5,8,8,Gable,CompShg,VinylSd,VinylSd,BrkFace,242.0,Gd,TA,PConc,Gd,TA,No,GLQ,791.0,Unf,0.0,253.0,1044.0,GasA,Ex,Y,SBrkr,1079,897,0,1976,1.0,0.0,2,1,3,1,Gd,7,Typ,1,Ex,Attchd,Fin,3.0,885.0,TA,TA,Y,210,31,0,0,0,0,0,2,WD ,286000.0,0,0,0,1
1330,1330,345,527105070,60,RL,88.0,10179,Pave,NoAlley,IR1,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,12,12,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,No,ALQ,847.0,Unf,0.0,98.0,945.0,GasA,Ex,Y,SBrkr,945,663,0,1608,0.0,0.0,2,1,3,1,TA,7,Typ,1,TA,Attchd,Fin,2.0,470.0,TA,TA,Y,252,30,0,0,0,0,0,7,WD ,189500.0,0,0,0,0
1331,1331,650,535353060,20,RL,75.0,9533,Pave,NoAlley,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,56,56,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,140.0,TA,TA,Slab,NoBsmt,NoBsmt,NoBsmt,NoBsmt,0.0,NoBsmt,0.0,0.0,0.0,GasA,TA,Y,FuseA,1210,0,0,1210,0.0,0.0,1,1,2,1,TA,7,Typ,0,NoFireplace,Attchd,Fin,1.0,616.0,TA,TA,Y,208,0,100,0,0,0,0,8,ConLD,102900.0,0,0,0,0
1332,1332,192,903204040,50,RM,53.0,5830,Pave,NoAlley,Reg,Lvl,AllPub,Corner,Gtl,BrkSide,Feedr,Feedr,1Fam,1.5Fin,5,6,60,13,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,Gd,CBlock,TA,TA,No,Rec,788.0,Unf,0.0,200.0,988.0,GasA,Ex,Y,SBrkr,1030,582,0,1612,0.0,0.0,1,1,3,1,TA,7,Typ,0,NoFireplace,Detchd,Unf,1.0,363.0,TA,TA,Y,0,0,0,0,0,0,0,3,WD ,128500.0,0,0,0,0
1333,1333,1945,535354260,50,RL,69.05520046484602,12099,Pave,NoAlley,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1.5Fin,5,6,54,3,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,Fa,No,LwQ,198.0,Unf,0.0,1018.0,1216.0,GasA,Ex,Y,SBrkr,1216,0,512,1728,1.0,0.0,1,0,3,1,TA,7,Typ,1,Gd,Attchd,Unf,1.0,371.0,TA,TA,Y,200,0,0,0,0,0,0,6,WD ,156000.0,0,0,0,0
1334,1334,2277,921205070,60,RL,88.0,12665,Pave,NoAlley,IR1,Lvl,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,2Story,8,5,2,1,Hip,CompShg,VinylSd,VinylSd,BrkFace,245.0,Gd,TA,PConc,Gd,Gd,Gd,Unf,0.0,Unf,0.0,1094.0,1094.0,GasA,Ex,Y,SBrkr,1133,1349,0,2482,0.0,0.0,2,1,4,1,Gd,9,Typ,1,Gd,BuiltIn,Fin,3.0,642.0,TA,TA,Y,144,39,0,0,0,0,0,2,WD ,281213.0,0,0,0,0
1335,1335,1266,535427070,20,RL,313.0,27650,Pave,NoAlley,IR2,HLS,AllPub,Inside,Mod,NAmes,PosA,Norm,1Fam,1Story,7,7,48,1,Flat,Tar&Grv,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,Gd,TA,Gd,GLQ,425.0,Unf,0.0,160.0,585.0,GasA,Ex,Y,SBrkr,2069,0,0,2069,1.0,0.0,2,0,4,1,Gd,9,Typ,1,Gd,Attchd,RFn,2.0,505.0,TA,TA,Y,0,0,0,0,0,0,0,11,WD ,242000.0,0,0,0,0
1336,1336,674,535425070,20,RL,69.05520046484602,17600,Pave,NoAlley,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,5,49,49,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,30.0,TA,TA,CBlock,TA,TA,No,BLQ,1270.0,Unf,0.0,208.0,1478.0,GasA,Ex,Y,FuseA,1478,0,0,1478,1.0,0.0,2,0,3,1,TA,6,Typ,2,Gd,Attchd,Unf,2.0,498.0,TA,TA,Y,0,40,0,0,0,0,0,12,WD ,157500.0,0,0,0,0
1337,1337,2823,908128100,60,RL,62.0,7162,Pave,NoAlley,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,2Story,7,5,3,2,Hip,CompShg,HdBoard,Stucco,BrkFace,190.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,796.0,796.0,GasA,Ex,Y,SBrkr,806,918,0,1724,0.0,0.0,2,1,3,1,Gd,8,Typ,1,Gd,BuiltIn,Fin,2.0,616.0,TA,TA,Y,168,57,0,0,0,0,0,5,WD ,196500.0,0,0,0,0
1338,1338,2772,907131070,20,RL,69.05520046484602,8685,Pave,NoAlley,IR1,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,8,8,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,Mn,GLQ,846.0,Unf,0.0,579.0,1425.0,GasA,Ex,Y,SBrkr,1425,0,0,1425,1.0,0.0,2,0,3,1,TA,5,Typ,0,NoFireplace,Attchd,RFn,2.0,591.0,TA,TA,Y,0,130,0,0,0,0,0,5,WD ,193000.0,0,0,0,0
1339,1339,2015,903231180,50,RM,52.0,6240,Pave,NoAlley,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,5,8,68,55,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,Gd,BrkTil,TA,TA,No,Rec,48.0,Unf,0.0,624.0,672.0,GasA,Ex,Y,SBrkr,899,423,0,1322,1.0,0.0,1,0,4,1,TA,7,Typ,0,NoFireplace,Detchd,Unf,1.0,280.0,TA,TA,Y,0,0,0,0,0,0,0,7,WD ,132000.0,0,0,0,0
1340,1340,2642,902106090,70,RM,58.0,6451,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,7,7,106,36,Gable,CompShg,AsbShng,Wd Sdng,None,0.0,TA,TA,Stone,TA,TA,No,Rec,208.0,Unf,0.0,504.0,712.0,GasA,Gd,Y,SBrkr,848,580,0,1428,1.0,0.0,1,0,4,1,TA,7,Typ,0,NoFireplace,Detchd,Fin,2.0,576.0,TA,TA,Y,264,0,84,0,0,0,0,5,WD ,139900.0,0,0,0,0
1341,1341,144,535153070,20,RL,73.0,8760,Pave,NoAlley,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,6,51,51,Hip,CompShg,MetalSd,MetalSd,BrkFace,220.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,1194.0,1194.0,GasA,TA,Y,SBrkr,1194,0,0,1194,1.0,0.0,1,0,3,1,TA,6,Typ,0,NoFireplace,Attchd,RFn,1.0,312.0,TA,TA,Y,0,0,120,0,0,0,0,4,WD ,148000.0,0,0,0,0
1342,1342,1712,528172030,60,RL,69.05520046484602,12568,Pave,NoAlley,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,8,5,0,0,Hip,CompShg,VinylSd,VinylSd,Stone,246.0,Gd,TA,PConc,Ex,TA,Av,GLQ,669.0,Unf,0.0,226.0,895.0,GasA,Ex,Y,SBrkr,895,923,0,1818,1.0,0.0,2,1,3,1,Ex,8,Typ,1,Gd,Attchd,Fin,3.0,774.0,TA,TA,Y,196,104,0,0,0,0,0,8,New,281500.0,0,0,0,1
1343,1343,1708,528150110,60,RL,99.0,13069,Pave,NoAlley,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,8,5,3,3,Gable,CompShg,VinylSd,VinylSd,BrkFace,502.0,Gd,TA,PConc,Gd,TA,Av,Unf,0.0,Unf,0.0,1706.0,1706.0,GasA,Ex,Y,SBrkr,1718,1238,0,2956,0.0,0.0,2,1,5,1,Ex,11,Typ,1,Ex,BuiltIn,RFn,3.0,916.0,TA,TA,Y,194,50,0,0,0,0,0,8,WD ,342000.0,1,1,1,1
1344,1344,2890,914476130,80,RL,140.0,11080,Pave,NoAlley,Reg,Lvl,AllPub,Corner,Gtl,Mitchel,Norm,Norm,1Fam,SLvl,6,6,31,31,Gable,CompShg,Plywood,Plywood,BrkFace,257.0,TA,TA,CBlock,TA,TA,Av,GLQ,576.0,Unf,0.0,552.0,1128.0,GasA,TA,Y,SBrkr,1210,0,0,1210,1.0,0.0,2,0,3,1,TA,6,Typ,0,NoFireplace,Attchd,Unf,2.0,528.0,TA,TA,Y,0,0,0,0,0,0,0,5,WD ,148000.0,0,0,0,0
1345,1345,1157,532479020,50,RL,70.0,10759,Pave,NoAlley,Reg,Lvl,AllPub,Corner,Gtl,Sawyer,Feedr,Norm,1Fam,1.5Fin,5,4,36,36,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,Gd,CBlock,Gd,TA,No,LwQ,190.0,ALQ,811.0,0.0,1001.0,GasA,TA,Y,SBrkr,1001,640,0,1641,0.0,0.0,2,0,4,1,TA,5,Typ,1,Gd,Detchd,Unf,2.0,490.0,TA,TA,Y,0,0,92,0,0,0,0,7,WD ,140000.0,0,0,0,0
1346,1346,2550,534428060,20,RL,69.0,8973,Pave,NoAlley,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,48,15,Gable,CompShg,Plywood,Plywood,BrkFace,85.0,TA,TA,CBlock,TA,TA,No,Rec,567.0,BLQ,28.0,413.0,1008.0,GasA,TA,Y,FuseA,1053,0,0,1053,0.0,1.0,1,1,3,1,Ex,6,Typ,0,NoFireplace,2Types,RFn,2.0,750.0,TA,TA,Y,0,80,0,180,0,0,0,7,WD ,150000.0,0,0,0,0
1347,1347,1104,528354100,60,RL,97.0,10990,Pave,NoAlley,IR1,Lvl,AllPub,CulDSac,Gtl,NoRidge,Norm,Norm,1Fam,2Story,7,5,12,11,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Ex,TA,No,GLQ,851.0,Unf,0.0,213.0,1064.0,GasA,Ex,Y,SBrkr,1064,1061,0,2125,1.0,0.0,2,1,4,1,Gd,12,Typ,2,TA,Attchd,RFn,2.0,576.0,TA,TA,Y,168,0,0,0,0,0,0,6,WD ,279500.0,0,0,0,1
